index,a,b,time
road_link_496,road_node_17092,road_node_1829,2.695851721673841
road_link_497,road_node_39565,road_node_9790,10.95550657983351
road_link_498,road_node_39565,road_node_57097,0.4262198490462228
road_link_499,road_node_52202,road_node_53910,0.7723252980213238
road_link_500,road_node_53910,road_node_46480,10.542983845261443
road_link_501,road_node_4231,road_node_73028,0.6282645583546853
road_link_502,road_node_60389,road_node_53910,9.542629035286518
road_link_503,road_node_15603,road_node_60389,0.7797177052121234
road_link_504,road_node_10325,road_node_60389,8.816540934523077
road_link_505,road_node_1392,road_node_61383,25.76965783713695
road_link_506,road_node_10325,road_node_23972,0.8833256034646781
road_link_507,road_node_32779,road_node_10325,8.81826197264707
road_link_508,road_node_32779,road_node_50448,5.090524304725691
road_link_509,road_node_9551,road_node_32779,0.9167415607956585
road_link_510,road_node_9551,road_node_23972,7.044545359688318
road_link_511,road_node_91311,road_node_32779,9.102106030102114
road_link_512,road_node_8771,road_node_19773,25.544743435360513
road_link_513,road_node_91311,road_node_77503,0.8961260189313471
road_link_514,road_node_203,road_node_30301,0.9018209701093837
road_link_515,road_node_34902,road_node_30301,8.999345313493205
road_link_516,road_node_34902,road_node_90214,0.937260930850256
road_link_517,road_node_82633,road_node_51962,0.7904699126598727
road_link_518,road_node_12405,road_node_78115,0.7573423277526311
road_link_519,road_node_67893,road_node_65498,14.68054082792322
road_link_520,road_node_17069,road_node_64031,0.7836848366827444
road_link_521,road_node_50350,road_node_80890,6.614652991588012
road_link_522,road_node_11795,road_node_91228,1.4676970308059716
road_link_523,road_node_91228,road_node_37016,0.7986240176918972
road_link_524,road_node_60795,road_node_7278,0.9731466315131339
road_link_525,road_node_91228,road_node_7278,8.518741186742329
road_link_526,road_node_67069,road_node_3964,1.1131082793396672
road_link_527,road_node_7278,road_node_67069,10.23864182887635
road_link_528,road_node_33488,road_node_73688,16.442291673361026
road_link_529,road_node_67069,road_node_76821,11.093603239357757
road_link_530,road_node_73688,road_node_76821,1.1371969281748275
road_link_531,road_node_91943,road_node_28327,1.5512210884861841
road_link_532,road_node_80226,road_node_40652,1.5398138243261315
road_link_533,road_node_31651,road_node_73526,1.4866951927299425
road_link_534,road_node_78776,road_node_47505,0.3408799032438908
road_link_535,road_node_18799,road_node_37347,1.294154073681062
road_link_536,road_node_56606,road_node_16201,1.216699253242848
road_link_537,road_node_91758,road_node_16935,1.8451069757279341
road_link_538,road_node_76821,road_node_91943,18.43054477049975
road_link_539,road_node_50877,road_node_42645,1.41753743049643
road_link_540,road_node_24431,road_node_40348,0.8485006139779269
road_link_541,road_node_48933,road_node_20377,1.2837512299222407
road_link_542,road_node_24431,road_node_20377,11.564354221778233
road_link_543,road_node_28669,road_node_84510,0.4494452824134995
road_link_544,road_node_66878,road_node_83496,0.5096437158871253
road_link_545,road_node_84510,road_node_66878,10.87372832380021
road_link_546,road_node_54407,road_node_30312,0.6370893578054457
road_link_547,road_node_66878,road_node_54407,11.403035257158418
road_link_548,road_node_54407,road_node_81792,22.916414639022424
road_link_549,road_node_66169,road_node_32397,30.819927848207477
road_link_550,road_node_5292,road_node_66169,0.7772419550999797
road_link_551,road_node_5292,road_node_74134,8.114523293803602
road_link_552,road_node_30915,road_node_59567,15.679506142168146
road_link_553,road_node_66169,road_node_67893,10.266265631646888
road_link_554,road_node_67893,road_node_74134,0.8762037547941909
road_link_555,road_node_50034,road_node_66684,0.9569167178400542
road_link_556,road_node_54422,road_node_14131,0.8283098455740687
road_link_557,road_node_46192,road_node_71645,0.5947939546228646
road_link_558,road_node_44900,road_node_85699,0.8084221634918081
road_link_559,road_node_14131,road_node_44900,13.24734808497777
road_link_560,road_node_20323,road_node_63765,0.809470503420149
road_link_561,road_node_44900,road_node_63765,12.366071979501166
road_link_562,road_node_40993,road_node_80781,0.8514469175750105
road_link_563,road_node_63765,road_node_40993,8.934113781394036
road_link_564,road_node_82371,road_node_56550,0.876054446994516
road_link_565,road_node_40993,road_node_56550,10.191596352893137
road_link_566,road_node_44943,road_node_31301,1.0197079712601418
road_link_567,road_node_56550,road_node_36244,0.5026058606250062
road_link_568,road_node_46192,road_node_13564,0.9517686884037776
road_link_569,road_node_31301,road_node_46192,15.68772709023657
road_link_570,road_node_81145,road_node_83763,0.648336586738737
road_link_571,road_node_83763,road_node_17069,6.704830422577479
road_link_572,road_node_53715,road_node_60999,31.49740961774417
road_link_573,road_node_91946,road_node_34490,2.2369613355224987
road_link_574,road_node_48008,road_node_25212,0.8643460754144803
road_link_575,road_node_60999,road_node_55677,0.8795938444631185
road_link_576,road_node_86334,road_node_21015,0.8597208019011453
road_link_577,road_node_60857,road_node_55552,10.045970485760416
road_link_578,road_node_39462,road_node_66448,15.065583288642362
road_link_579,road_node_72641,road_node_10800,7.137948756898686
road_link_580,road_node_90826,road_node_53866,30.27326121006451
road_link_581,road_node_16905,road_node_61679,36.08062375972211
road_link_582,road_node_61679,road_node_31982,6.341217992265287
road_link_583,road_node_23625,road_node_60651,28.523344009221056
road_link_584,road_node_23625,road_node_92169,5.864456768019397
road_link_585,road_node_64290,road_node_24160,6.77570073704343
road_link_586,road_node_88416,road_node_4918,13.428710214723262
road_link_587,road_node_63988,road_node_29869,19.762827165545975
road_link_588,road_node_41803,road_node_43215,19.815587468312874
road_link_589,road_node_68474,road_node_13305,32.922856246016565
road_link_590,road_node_64147,road_node_10039,26.359102266573448
road_link_591,road_node_5472,road_node_1181,24.48420436334723
road_link_592,road_node_78663,road_node_12493,8.546882161046602
road_link_593,road_node_65241,road_node_90332,14.006595486039883
road_link_594,road_node_82781,road_node_71366,0.5556048659463221
road_link_595,road_node_82781,road_node_73376,26.105274248541004
road_link_596,road_node_43617,road_node_41413,11.148963588448954
road_link_597,road_node_57285,road_node_65442,22.085514338431224
road_link_598,road_node_87306,road_node_82068,19.773316250547087
road_link_599,road_node_80912,road_node_65015,0.7149776679199961
road_link_600,road_node_35436,road_node_39469,47.18839815132254
road_link_601,road_node_81747,road_node_56224,7.004646481974178
road_link_602,road_node_55918,road_node_81747,2.2371996390434545
road_link_603,road_node_44342,road_node_20666,0.9951311211398156
road_link_604,road_node_69820,road_node_27879,7.993947838545855
road_link_605,road_node_35814,road_node_69820,12.76207503649541
road_link_606,road_node_60318,road_node_65916,5.206080182646734
road_link_607,road_node_71187,road_node_35814,4.728996514868416
road_link_608,road_node_35814,road_node_27879,4.335611282151435
road_link_609,road_node_27879,road_node_69820,5.774139563061268
road_link_610,road_node_7922,road_node_27719,48.42595012132456
road_link_611,road_node_59567,road_node_62186,10.522967543381254
road_link_612,road_node_34443,road_node_72353,0.6099488860821591
road_link_613,road_node_34443,road_node_12323,1.0186104492316816
road_link_614,road_node_31774,road_node_77362,26.913021063521704
road_link_615,road_node_77670,road_node_79919,49.23978086421367
road_link_616,road_node_60956,road_node_60578,6.470587564423171
road_link_617,road_node_90990,road_node_61405,32.7420640540632
road_link_618,road_node_11261,road_node_35060,1.3279461629842986
road_link_619,road_node_80015,road_node_5005,1.6890095391264748
road_link_620,road_node_40830,road_node_88565,20.95631252177758
road_link_621,road_node_34180,road_node_77556,0.9480147378028736
road_link_622,road_node_40518,road_node_91674,8.28621513999357
road_link_623,road_node_15598,road_node_7677,9.714125365447599
road_link_624,road_node_58926,road_node_76656,17.7660771578907
road_link_625,road_node_30648,road_node_51626,23.95468597304508
road_link_626,road_node_41925,road_node_84572,9.084668031628595
road_link_627,road_node_57873,road_node_86689,8.903399397371896
road_link_628,road_node_57873,road_node_82765,32.62304986563027
road_link_629,road_node_65175,road_node_80519,2.425463458741243
road_link_630,road_node_60274,road_node_83393,19.54536324007919
road_link_631,road_node_49761,road_node_22436,15.235370470196646
road_link_632,road_node_257,road_node_92279,9.836031681279875
road_link_633,road_node_22436,road_node_85425,5.291486330308189
road_link_634,road_node_15001,road_node_85412,5.467240718414428
road_link_635,road_node_18625,road_node_73238,14.299193812272353
road_link_636,road_node_30631,road_node_18625,0.5872348178351748
road_link_637,road_node_73238,road_node_67712,1.1855534369306062
road_link_638,road_node_9184,road_node_12466,11.451466553600122
road_link_639,road_node_27653,road_node_65153,8.634866387953194
road_link_640,road_node_69465,road_node_58581,40.678706224597626
road_link_641,road_node_27183,road_node_12347,40.71552183635665
road_link_642,road_node_48983,road_node_33894,16.619756465343393
road_link_643,road_node_72389,road_node_48983,9.54154832083946
road_link_644,road_node_372,road_node_91552,9.999391543394985
road_link_645,road_node_39725,road_node_31310,1.1062751574926162
road_link_646,road_node_84332,road_node_45221,0.531172456754664
road_link_647,road_node_70968,road_node_3836,9.853459588524718
road_link_648,road_node_74257,road_node_59726,37.59913747323182
road_link_649,road_node_9127,road_node_74257,9.419225066665907
road_link_650,road_node_91022,road_node_57446,37.7281985458043
road_link_651,road_node_81004,road_node_79192,0.8510297057760742
road_link_652,road_node_57446,road_node_45419,2.6138076905087484
road_link_653,road_node_45419,road_node_37776,8.102573363818202
road_link_654,road_node_88777,road_node_42339,6.780487770999025
road_link_655,road_node_84759,road_node_70426,9.415663364044988
road_link_656,road_node_17068,road_node_32339,4.074253895270562
road_link_657,road_node_21455,road_node_74228,4.403761320640519
road_link_658,road_node_29503,road_node_84821,25.566692974270136
road_link_659,road_node_70299,road_node_77721,9.43840631071369
road_link_660,road_node_76779,road_node_71612,9.316491437909653
road_link_661,road_node_4618,road_node_46901,10.481312420338199
road_link_662,road_node_28013,road_node_59621,20.611272021261033
road_link_663,road_node_66100,road_node_66613,9.26167314461679
road_link_664,road_node_31327,road_node_50545,6.91068585642103
road_link_665,road_node_19100,road_node_73660,11.333600790977423
road_link_666,road_node_26566,road_node_87777,37.17489106684425
road_link_667,road_node_93300,road_node_43398,32.65826446097176
road_link_668,road_node_30559,road_node_84088,2.244601787922006
road_link_669,road_node_41246,road_node_86473,1.5998866727120409
road_link_670,road_node_75273,road_node_67594,0.8414905465171192
road_link_671,road_node_49045,road_node_91969,23.70661151349647
road_link_672,road_node_68197,road_node_89910,0.7245766567364789
road_link_673,road_node_33456,road_node_23550,26.063343246822534
road_link_674,road_node_65105,road_node_21722,10.067608380929636
road_link_675,road_node_41970,road_node_60442,0.7081890220637154
road_link_676,road_node_60442,road_node_6901,21.838633696554925
road_link_677,road_node_69604,road_node_72095,4.467984609075049
road_link_678,road_node_72385,road_node_54754,7.928845414258423
road_link_679,road_node_33739,road_node_49442,13.608625075828567
road_link_680,road_node_75117,road_node_75117,9.426005994427129
road_link_681,road_node_83122,road_node_52737,2.2567329013867035
road_link_682,road_node_75450,road_node_10183,9.89061419830847
road_link_683,road_node_5950,road_node_3809,35.32047089938888
road_link_684,road_node_67621,road_node_3809,9.08251441995684
road_link_685,road_node_88500,road_node_23661,7.03256989685227
road_link_686,road_node_60094,road_node_18283,1.2401482661384327
road_link_687,road_node_28818,road_node_18283,5.2441966858173155
road_link_688,road_node_81444,road_node_88627,6.467987804959747
road_link_689,road_node_43827,road_node_54369,7.413717673887438
road_link_690,road_node_50371,road_node_83907,29.979464831486414
road_link_691,road_node_50371,road_node_18816,6.184991605357776
road_link_692,road_node_15960,road_node_46834,20.212756790934787
road_link_693,road_node_43043,road_node_46834,8.115258232322965
road_link_694,road_node_30583,road_node_8407,30.184515403975656
road_link_695,road_node_37768,road_node_27208,10.301897879588818
road_link_696,road_node_20662,road_node_6745,2.279652519647763
road_link_697,road_node_22572,road_node_68599,20.60467254047032
road_link_698,road_node_85043,road_node_22572,10.040047833746916
road_link_699,road_node_18119,road_node_11301,10.574810730193162
road_link_700,road_node_49185,road_node_92217,10.738352066209387
road_link_701,road_node_18131,road_node_49185,11.204578036227836
road_link_702,road_node_28909,road_node_27653,7.976889978496747
